ActivityName,SelectedModuleID,ModuleTypeName,Category,TaskType,NodeType,UsageCount,IsOrphaned
ticketRequestedFor,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
ticketShortDesc,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
ticketExpertGroup,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
TicketHandling,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
ticketAttachmentList,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
ticketAttachments,22,INTERNAL,OTHER,TRANSFORM,LEAF,1,1
ticketCommentCount,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
ticketCommentsTable,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
ticketCompletionNote,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
ticketCount_PROPS,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
ticketDataCount,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
ticketDataRowCount,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
ticketDataRowNum,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
TESTsetVmCount,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
TESTsetXmlFileBasePath,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
TESTinitContractorSourceAddress,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
TESTMODE,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
TESToldTitleInfo,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
TestPath,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
TestPathError,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
trimBadge,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
trimBadgeNumber,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
trimbyString1,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
trimCurrDataPoint,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
trimDepartmentDescription,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
TrimDisplayName,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
trimEmpNum,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
trimEmpOffice,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
trimExtension,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
trimFaxNumber,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
trimFirstName,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
trimG1,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
trimJobTitle,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
trimLastName,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
trimManager,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
trimManagerBadge,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
topLevelDomains,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
total_fully_matching_DyingGasps_on_ISAM_PORT,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
total_ISAM_all_positive_DyingGasps,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
total_ISAM_rows_matching_DYINGGASP,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
TOTAL_ONT_NB,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
TOTAL_PON_NB,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
total_PORT_all_DyingGasps_rows,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
total_PORT_fully_matching_DyingGasps_AYEHU_BUG_do_not_use,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
total_PORT_positive_DyingGasps,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
TotalComputers,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
totalIssues,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
totalMem,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
totalPages,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
totalRevenue,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
todayYear,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
token,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
tokenCounter,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
tokenRequest,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
tomorrow_8am_Brussels_epoch,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
tomorrow_8am_Brussels_epoch_UTC_plus_1,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
toolName,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
toolParams,NULL,INTERNAL,INTERNAL,TRANSFORM,LEAF,1,0
updateInstallPath,NULL,INTERNAL,INTERNAL,OUTPUT,LEAF,1,0
updateInstanceCount,NULL,INTERNAL,INTERNAL,OUTPUT,LEAF,1,0
UpdateIssueLog,NULL,INTERNAL,INTERNAL,OUTPUT,LEAF,1,0
updateJarvis,NULL,INTERNAL,INTERNAL,OUTPUT,LEAF,1,0
UpdateJIRA_CloseSuccess,27,Jira,BUSINESS,OUTPUT,LEAF,1,0
UpdateJIRA_HyperVRebootFailed,27,Jira,BUSINESS,OUTPUT,LEAF,1,0
UpdateJIRA_HyperVRebootSuccess,27,Jira,BUSINESS,OUTPUT,LEAF,1,0
UpdateJIRA_InformSE,27,Jira,BUSINESS,OUTPUT,LEAF,1,0
UpdateJIRA_PinFailed,27,Jira,BUSINESS,OUTPUT,LEAF,1,0
UpdateJIRA_PingSuccess,27,Jira,BUSINESS,OUTPUT,LEAF,1,0
UpdateJIRA_RebootFailPhysical,27,Jira,BUSINESS,OUTPUT,LEAF,1,0
UpdateJIRA_RebootSuccessful,27,Jira,BUSINESS,OUTPUT,LEAF,1,0
UpdateJIRA_Recurring,27,Jira,BUSINESS,OUTPUT,LEAF,1,0
UpdateJIRA_Unassigned,27,Jira,BUSINESS,OUTPUT,LEAF,1,0
updatedCreateDate,NULL,INTERNAL,INTERNAL,OUTPUT,LEAF,1,0
UpdatedDate,NULL,INTERNAL,INTERNAL,OUTPUT,LEAF,1,0
UpdatedDate_PROPS,NULL,INTERNAL,INTERNAL,OUTPUT,LEAF,1,0
